copy prepend prepend copy Y D J R G , E O G , reverse echo A L Z	Z Z L A E O G Y D J R G
prepend echo copy shift reverse A W E K P , append G L P R M , copy copy X G W V D	G L P R M X G W V D K E W A P P
append shift shift Q H B K , echo reverse echo L N G R X	B K Q H X X R G N L L
append copy prepend copy Z H N , E C Z , echo V C O	E C Z Z H N V C O O
prepend E A T R N , prepend echo A Z A N J , append shift echo prepend Y P R C P , T B Q E , K R F R A	B Q E Y P R C P P T K R F R A A Z A N J J E A T R N
prepend shift reverse copy copy M N P A Y , reverse copy shift F Q A S	F S A Q A P N M Y
shift reverse append copy echo reverse K P A W , echo reverse shift copy Z E A T Z	E A T Z Z K K P A W E
prepend reverse copy I W B , shift echo U I Y	I Y Y U B W I
prepend Q D O D , append reverse copy echo N D C U T , reverse D P F B	T T U C D N B F P D Q D O D
echo append append P Y E V N , U H M T , shift echo V U E W	P Y E V N U H M T U E W W V V
prepend shift V Z Q , N R H	N R H Z Q V
echo prepend shift X E J H E , E Q I Y	E Q I Y E J H E X X
append H O Y V , echo Y T W E	H O Y V Y T W E E
shift echo I U Z D R	U Z D R R I
prepend prepend reverse shift A N R , prepend W F N O , echo Z B V W , echo copy echo F K Q	F K Q Q Q Z B V W W W F N O A R N
append prepend reverse echo append reverse W J N Q , K C J I , S F V M , shift shift J U Z S H	S F V M I I J C K W J N Q Z S H J U
prepend reverse prepend copy copy U Z U X I , shift shift K Z Y M Z , copy prepend shift E Q D Y , prepend shift reverse echo copy D R W Z , copy F R R U	F R R U Z W R D Z Q D Y E I X U Z U Z K Z M Y
reverse prepend reverse A N D V J , prepend S V T B , reverse L R B N	A N D V J B T V S L R B N
echo echo prepend append O A L H J , echo copy T R I T L , echo C N D M M	C N D M M M O A L H J T R I T L L L L
shift prepend reverse echo W O R V H , I R J R D	R J R D H H V R O W I
reverse reverse shift B A R I	A R I B
prepend reverse reverse T X V V T , F Z H T Z	F Z H T Z T X V V T
append copy shift append copy shift copy prepend K Z B , R Y J , R A D S T , shift J M O D A	J K Z B R R A D S T Y M O D A J
reverse echo S F C V U	U U V C F S
copy append G A F V , echo reverse E U N U O	G A F V O U N U E E
append R A L F , copy U H B D	R A L F U H B D
append shift W T K Q K , shift echo S O G W	T K Q K W O G W W S
copy echo echo G M Y X I	G M Y X I I I
echo echo append reverse echo K W W D , U A T J	D D W W K U A T J J J
append copy Y P F F , shift shift shift G M K	Y P F F G M K
copy copy B P L	B P L
copy prepend H I O Y , prepend P A H M , U D Q D	U D Q D P A H M H I O Y
append echo reverse shift reverse U X Q Z H , shift reverse T V U B K	H U X Q Z Z B U V T K
copy prepend echo O K M , P M C	P M C O K M M
shift shift append prepend copy copy shift shift T H R , append copy L F X , E V M I L , append prepend shift copy J F C D T , reverse prepend copy A I N S , copy copy W D U G O , J S W M O	X E V M I L R T H S N I A O G U D W F C D T J J S W M O L F
append shift H S F C Z , copy reverse N J U F C	S F C Z H C F U J N
prepend copy echo X O R , O B	O B X O R R
copy copy echo W F D O H	W F D O H H
echo prepend reverse echo I N I , D D L O N	D D L O N I I N I I
copy shift copy E T R V L	T R V L E
copy echo append H C S W W , O N C	H C S W W O N C C
copy reverse X F R	R F X
shift append prepend echo echo M H D T , P F J W , shift echo prepend K Z A O J , shift C T S N K	F J W M H D T T T S N K C K Z A O J J T P
reverse append reverse reverse shift echo C J I , shift X M K B	X B K M C I I J
echo copy append D P C C , J V Q	D P C C J V Q Q
prepend shift G M J , shift echo V T Q	T Q Q V M J G
prepend copy shift W T X , shift W H Y M	H Y M W T X W
append copy prepend reverse shift shift U G I R G , echo reverse reverse D G P Z B , shift copy reverse reverse M G Z M	D G P Z B B G U G R I G Z M M
reverse reverse shift copy R T D F D	T D F D R
echo X L B R	X L B R R
echo echo S D V F R	S D V F R R R
reverse copy X I	I X
reverse copy L I	I L
echo echo prepend A X Z , copy H G Q B S	H G Q B S A X Z Z Z
copy append R F W , N Q H	R F W N Q H
reverse prepend prepend O N S B , W B Z K , H C O R P	B S N O K Z B W P R O C H
append append X W N N , reverse reverse C F T L M , reverse copy copy shift Q W C S Z	X W N N C F T L M Q Z S C W
append append reverse E C H , shift shift K F E A R , P R F	H C E E A R K F P R F
append echo M E C M , prepend reverse append shift P N H C , copy reverse shift shift C N R J , shift reverse copy copy reverse K Q Y	M E C M M Q Y K R J C N P C H N
prepend copy reverse append copy copy V T V Q E , reverse reverse D P K R E , reverse shift reverse Q S A	A Q S E R K P D E Q V T V
shift append W Z P O , shift I O F	Z P O O F I W
append W I D , copy echo echo T X V L F	W I D T X V L F F F
shift append V S O T , F X M	S O T F X M V
shift append echo echo Z U B E V , copy B F S C K	U B E V V V B F S C K Z
shift copy reverse echo append shift B G C C X , copy T D S T X	X T S D T B X C C G X
echo append J E E N C , copy K C S B	J E E N C K C S B B
shift copy shift R Q F C C	F C C R Q
append shift reverse shift K H Q S K , append copy B U Q W W , reverse shift echo R Q Q Q W	K S Q H K B U Q W W R W W Q Q Q
shift copy A G J G	G J G A
reverse copy U M Y Y	Y Y M U
prepend prepend copy copy append echo Z U X V , reverse prepend shift copy copy L S B P Y , append copy C W W C P , echo Y R P O I , shift S T W H M , prepend echo reverse shift echo C E A I K , echo Z O S T N	Z O S T N N C K K I A E E T W H M S Z U X V V L Y P B S I I O P R Y P C W W C
reverse W N N	N N W
prepend shift reverse shift O Q A H , copy shift echo B N K B	N K B B B H A Q O
prepend reverse reverse shift shift Q W V S Z , prepend shift append C B C F , shift copy T R O E , shift copy prepend append W K T E M , copy H E C K , Y O B E	O B E W K T E M H E C K Y B C F R O E T C V S Z Q W
echo prepend copy copy I C N I , shift copy G I E A L	I E A L G I C N I I
prepend append prepend echo I X X W , D H U J , prepend shift echo echo Q K N L , shift echo echo reverse copy reverse C E N I N , prepend copy Q T Y J , reverse W Z A H R	R H A Z W Q T Y J D H U J I X X W W E N I N N N C K N L L L Q
copy prepend echo prepend shift copy reverse copy G B M X U , reverse copy prepend reverse echo O G Z Q , B O K P F , prepend C H M K , reverse copy shift L U G	L G U C H M K O G Z Q Q F P K O B X M B G U U
reverse reverse B U	B U
copy prepend J R D I , shift U L I	L I U J R D I
prepend prepend reverse E F B G O , copy append K A F , copy echo reverse U M T , reverse E C A	A C E K A F T M U U O G B F E
append reverse shift E E Y V Q , shift reverse R M K T I	E Q V Y E T K M R I
reverse append shift reverse shift copy K I N P , shift shift reverse H M S W J	W J H M S K I N P
echo append echo J P E Q X , echo Z I Z I	J P E Q X X Z I Z I I I
append prepend Y B K D , reverse copy shift U O N X , prepend reverse copy N I J J B , S Z W G F	U X N O Y B K D S Z W G F B J J I N
reverse copy copy shift R C Z F	R F Z C
prepend shift append reverse B P Y E L , O M V Q L , echo reverse reverse echo reverse C Q C X O	O X C Q C C C E Y P B O M V Q L L
append prepend shift copy reverse echo W A Z , echo S B B T K , reverse L P L A	S B B T K K Z A W Z A L P L
prepend shift append copy echo reverse shift shift B N F , copy echo A V B H , copy echo L G X M O	L G X M O O B F F A V B H H N
reverse copy prepend echo M U X F M , N P U E B	M M F X U M B E U P N
reverse copy prepend P V V H , N K L H	H V V P H L K N
append copy G H X V F , shift shift E V T	G H X V F T E V
copy prepend reverse echo V D G B K , E X M R	E X M R K K B G D V
append shift S M O , copy copy Y U N W	M O S Y U N W
shift prepend copy reverse shift copy G N B O I , echo D R S C M	R S C M M G I O B N D
append prepend prepend N T E O , reverse echo P W C P G , copy reverse echo T Z P Z , S H D S S	Z Z P Z T G G P C W P N T E O S H D S S
copy copy A V Z I Z	A V Z I Z
shift shift C G D	D C G
reverse reverse append B P P Y G , reverse W H Z R S	B P P Y G S R Z H W
shift reverse shift append M C V H H , reverse S O A U O	S O A U O H H V C M
copy append shift shift reverse V D W L , shift S H H B	D V L W H H B S
append echo B T C P , copy reverse W E Q K O	B T C P P O K Q E W
prepend G E L I , copy append reverse echo M S F F , prepend reverse X R W L , copy X U N K S	F F F S M X U N K S L W R X G E L I
prepend reverse shift D T W R A , append Q F H T , copy copy X S V D	Q F H T X S V D D A R W T
shift prepend T O Z K F , reverse J K E F N	F E K J T O Z K F N
shift reverse copy S H D X	D H S X
prepend shift append H N D T E , shift echo V B W T , shift shift echo D T Q	Q Q D T N D T E B W T T V H
append copy S H N T , append N L A K K , reverse copy L Q V Z Y	S H N T N L A K K Y Z V Q L
shift K L B C	L B C K
reverse prepend reverse reverse copy copy shift G F A V , reverse prepend copy echo echo reverse shift V V Y , N C H B	G V A F N C H B V Y V V V
prepend shift copy echo E Y Q F , copy shift append shift T U S , echo Q O T	S T Q O T T U Y Q F F E
append copy W L V D , prepend copy H E V X , copy shift copy O G U G	W L V D G U G O H E V X
copy append G Y W , shift R Q W R R	G Y W Q W R R R
append reverse copy echo reverse append R A I M , Q I L , append shift T J Q , shift H E C	R R A I M Q I L J Q T E C H
echo append I Z T O U , echo C I W G R	I Z T O U C I W G R R R
reverse append shift append reverse reverse C E E C N , prepend L N U A , O W S , reverse reverse shift shift copy echo C M L	M C L L C A U N L S W O N C E E
append L G H , copy shift I I W K	L G H I W K I
append copy copy append copy X N G K F , U F P J M , copy echo B R B M H	X N G K F U F P J M B R B M H H
copy append shift shift A S C M I , shift prepend Q P Z N I , T C N C	C M I A S C N C Q P Z N I T
append prepend reverse echo append P Q E H , C V Y , reverse reverse B H N T , append copy Z T I J Q , P Y R Y	B H N T Y Y V C H E Q P Z T I J Q P Y R Y
echo prepend shift copy S E X M H , echo X V T E L	X V T E L L E X M H S S
shift shift echo N L V L R	V L R R N L
append copy prepend echo S S W , shift Q Q I H U , R W W E Z	Q I H U Q S S W W R W W E Z
append append G B G R , R L O P , reverse shift shift reverse H Q T W	G B G R R L O P T W H Q
shift append echo reverse shift W L C Z M , prepend append N Z N O , reverse reverse A R G M S , E Y B	M Z C L L E Y B N Z N O A R G M S W
append shift shift copy reverse copy W A S E M , append prepend copy shift prepend W V G N , I X J P Q , copy reverse copy E P M M G , copy U X R A V	S A W M E G M M P E X J P Q W V G N I U X R A V
prepend reverse echo copy shift O H A X , copy copy copy reverse shift K H A A L	K L A A H O O X A H
shift copy G O	O G
append copy copy H G U D N , R F U K O	H G U D N R F U K O
prepend echo reverse echo copy A J V A E , append I H D , echo S Y I W U	I H D S Y I W U U E E A V J A A
copy prepend reverse echo echo echo N U G , shift copy shift shift U X K I	I U X K G G G G U N
append reverse M Y U M L , shift prepend Q I P M , echo D U L I Z	L M U Y M U L I Z Z Q I P M D
copy append reverse shift H D Z B , D L K C M	H B Z D D L K C M
reverse prepend echo D L V , R A N	V V L D N A R
append G V T O , shift append shift reverse D V S I B , I E X N L	G V T O S V D B I E X N L I
append reverse append reverse I T V L , copy reverse G T V F U , echo D N S N T	G T V F U I T V L D N S N T T
prepend echo reverse S Y K X X , P H T V N	P H T V N X X K Y S S
prepend shift shift M N F P P , copy shift I M T W F	M T W F I F P P M N
reverse prepend shift reverse B L U V , echo reverse C N Y W L	V B L U C C N Y W L
echo copy prepend prepend X O M M , B N T , shift M U X Q	U X Q M B N T X O M M M
append W E F O , reverse copy append copy Y S Y , reverse P S K E U	W E F O P S K E U Y S Y
echo copy copy A Z Q E M	A Z Q E M M
prepend copy reverse copy shift shift O A K , append shift shift reverse reverse P W D M H , shift H T V	D M H P W T V H A O K
echo append copy shift C L S , J M M	L S C J M M M
append shift reverse copy M P Y T G , copy copy copy E R L W Y	T Y P M G E R L W Y
shift prepend prepend copy echo Y X H X , F H Y T , shift echo append O P M G W , shift H A U A T	M G W A U A T H H O F H Y T Y X H X X P
copy prepend shift shift A R N , L P L B	L P L B N A R
append echo reverse E M X K L , copy echo echo echo W O V E	L K X M E E W O V E E E E
shift I T L P	T L P I
copy prepend copy shift B T M , reverse reverse N V E X	N V E X T M B
prepend O Q K Z , shift copy copy shift X J B	B X J O Q K Z
echo echo L X H J V	L X H J V V V
echo append prepend reverse E B N L H , B X H A , reverse K Y Y X G	B X H A H L N B E G X Y Y K K
shift prepend copy reverse Z B X H , O P G A Q	P G A Q H X B Z O
append reverse copy P V I K , reverse V F F W O	K I V P O W F F V
shift copy reverse J V F W X	W F V J X
append reverse B I H W , H G I R	W H I B H G I R
append shift shift E D B Z J , copy echo I P H S Q	B Z J E D I P H S Q Q
append shift copy W V I U , append append O B L U , echo O K D M L , reverse echo copy T M D B F	V I U W O B L U O K D M L L F F B D M T
append prepend echo reverse B I X B , echo E S S J , V Q K J E	E S S J J B X I B B V Q K J E
copy echo reverse copy prepend F U Z , Y M K Z I	Z U F I Z K M Y Y
reverse append shift W Y Q K P , I F T B H	H B T F I W P K Q Y
echo reverse append copy Q E G W F , shift A Q T	A T Q F W G E Q Q
shift reverse append F L X T R , copy echo L O T	T O L R T X L F T
prepend prepend append G B D W U , N V A S A , reverse B Q C R , shift append U V L , shift echo copy echo D O C S	V L O C S S S D U R C Q B G B D W U N V A S A
append shift copy F Q L C Q , prepend shift echo append echo I U J U H , I K I Z , C Q J A	Q L C Q F C Q J A U J U H H I K I Z Z I
prepend echo append shift D O R Y , I Z Q S C , K V R R V	K V R R V O R Y D I Z Q S C C
prepend shift shift R L F Q , reverse prepend U H R R , copy K T O E	R R H U E O T K F Q R L
reverse shift prepend F M A E E , append copy copy L R M B , reverse copy shift J P S	L E E A M F P S J B M R
echo echo P T	P T T T
prepend shift append shift N R C G , reverse copy U N B I H , reverse P R P Q L	L Q P R P C G N H I B N U R
prepend copy shift K O , X Q	X Q O K
copy shift prepend echo B T E E N , echo prepend reverse A C E Z B , Q I R	I R B Z E C A A B T E E N N Q
prepend copy reverse shift copy reverse V Q K O D , append reverse N Z Q T N , echo reverse Y N N S	N T Q Z N S N N Y Y D V Q K O
echo append copy shift reverse K J X M C , echo I G Z Z	M X J K C I G Z Z Z Z
echo echo prepend Y R H , M H H L	M H H L Y R H H H
shift append reverse reverse copy copy copy shift Q N F O , shift copy reverse echo reverse C V C W	F O Q C V C W C N
append Z M J I , shift copy U Z Q	Z M J I Z Q U
prepend copy shift copy prepend J C V X Q , shift C O K D , shift shift A Q F C T	F C T A Q K D C J C V X Q O
reverse copy echo Y N X Y	Y Y X N Y
shift append shift echo Y U F , shift Q D D	F F Y D D Q U
append shift H Q W K , reverse prepend X K V P , echo copy P J T	Q W K H P V K X T T J P
reverse append append echo B J Z M , append P Y U , S I O , reverse reverse shift S I U G S	S S G U I O I S U Y P M M Z J B
reverse append W B W O P , copy N B T H C	C H T B N P O W B W
shift reverse T M G W	G M T W
append prepend shift E X H Q A , reverse E H K , copy shift copy echo L A U N	K H E X H Q A E A U N N L
copy prepend Q A X , J Z H	J Z H Q A X
shift copy append reverse echo K E G N W , reverse echo Q V S F D	W N G E K D D F S V Q W
append append append echo Z H Z P , shift shift O D Q P , copy reverse copy copy shift A E H N , reverse copy reverse copy reverse A U I Q W	Z H Z P P Q P O D A N H E W Q I U A
append shift shift copy prepend Q O G F , reverse J F I H B , shift H I B	I F J Q O G F B H I B H
prepend shift prepend O K R D Q , F L G L G , N E R K Q	N E R K Q L G L G O K R D Q F
prepend append echo J X C S , shift copy H O R , copy prepend copy reverse shift shift J B W S I , reverse B P Z	Z P B B J I S W J X C S S O R H
append shift reverse Z V U Y S , Q Y B I E	Y U V Z S Q Y B I E
echo copy echo E G Y	E G Y Y Y
prepend shift Y P C Q B , reverse prepend echo T N K , echo echo append Q E R I N , X S Z R R	K K N T R R R R Z S X N I R E Q P C Q B Y
echo reverse L U	U L L
copy prepend shift copy copy Z U D Q , reverse O U F M	M F U O U D Q Z
prepend shift copy echo reverse prepend reverse shift K E V C C , reverse shift O K G , O J Y	O J Y V C C K K G O O E
echo prepend copy prepend M X M R , reverse J G E N R , echo G N V U	G N V U U R N E G J M X M R R
append copy copy echo reverse shift append reverse F D O G , Y K E K V , echo echo copy reverse shift echo E L S F	G V K E K Y F D O O E F F S L L L
shift prepend reverse Y K I , shift append reverse X Q C G , L J S T Q	Q X L J S T Q G I K Y C
shift append copy append copy reverse R G V S , reverse shift M T X Y Z , echo E S D	V G R M Z Y X T E S D D S
copy X O G	X O G
shift shift copy L L P O	P O L L
echo prepend reverse U G O X , echo copy copy copy D S C N	D S C N N X O G U U
copy reverse copy A R R N A	A N R R A
prepend reverse K L H J , Q V N X	Q V N X J H L K
append shift copy echo copy echo echo D R R C , shift copy shift H G M R I	R R C C C C D M R I H G
copy echo prepend S E L , echo N N R J E	N N R J E E S E L L
append shift append W V G , V D G , reverse shift O V Z J	V G V D G W O J Z V
append I J U , copy echo G Y K S H	I J U G Y K S H H
prepend shift echo reverse echo echo N W T S G , echo echo prepend W A P U O , reverse I G X F S	S F X G I W A P U O O O G G S T W N N G
copy prepend C T B B , copy C Z Z	C Z Z C T B B
prepend prepend reverse shift Q M U P , T U M Y , prepend echo S V A L Y , reverse P R K K D	D K K R P S V A L Y Y T U M Y Q P U M
append copy echo append reverse shift C Z X U , copy shift L T C , shift copy reverse shift copy echo echo J D X Z	C U X Z T C L L Z Z Z X D J
reverse prepend shift echo reverse shift echo Q Q Z O Z , reverse echo echo M L N T	Q Q Q Z O Z Z M L N T T T
shift prepend C H X Q P , reverse H F U W B	W U F H C H X Q P B
echo echo append reverse I O G , reverse P T Y M R	G O I R M Y T P P P
echo X Q P E B	X Q P E B B
append append reverse copy reverse Z G Y V S , prepend echo M Q V T , shift shift copy Y I G D L , shift V Q E T N	Z G Y V S G D L Y I M Q V T T Q E T N V
append Y X J E , shift shift reverse S I Y Q C	Y X J E Y I S C Q
echo prepend echo append shift reverse prepend copy shift copy V P S Z , Y F O , shift reverse copy reverse echo Z Y O Q , J F X F	J F X F Z S P O F Y V Y O Q Q Z Z Z
append reverse echo I P , F Y L	P P I F Y L
prepend shift reverse copy I A V P M , prepend reverse F D V J B , shift echo T N R H Z	N R H Z Z T B J V D F P V A I M
shift append echo echo reverse V H T , copy append N G N K , shift reverse B O J	H V V V N G N K O B J T
prepend copy U I D , echo reverse D F U S V	V S U F D D U I D
append shift reverse reverse shift reverse Y W C R , reverse H E X V Q	W Y R C Q V X E H
shift append M X O U K , append shift V L Y U , X R N O	X O U K L Y U V X R N O M
reverse reverse echo echo Z G P P	Z G P P P P
append Z C A , shift copy reverse U A G	Z C A A U G
prepend shift Z C V , copy echo Q M E D	Q M E D D C V Z
echo append P M P G F , prepend shift Q S H M , shift C O I K N	P M P G F O I K N C S H M Q Q
shift echo P M V F	M V F F P
shift shift append append V K H X , echo echo H L R O P , shift O Q O D	H X H L R O P P P Q O D O V K
shift reverse G U M O B	O M U G B
copy echo prepend copy append Q Z F , shift echo reverse Q A O , prepend P X P O , reverse shift append S N C F K , copy C K A	S A K C K F C N P X P O Q Z F A Q Q O O
append prepend P I R A V , J L V W , prepend append prepend U D H S A , T A Y D A , C Y Q Q , O Q Q M	J L V W P I R A V O Q Q M T A Y D A U D H S A C Y Q Q
prepend copy shift reverse copy Z Q Y , copy shift copy shift reverse B E B S	E B S B Q Z Y
prepend append echo echo Q K W O W , reverse reverse V U I , echo echo N D V T M	N D V T M M M Q K W O W W W V U I
reverse reverse O Y C X V	O Y C X V
echo prepend shift copy reverse reverse O W T J M , copy shift G D J	D J G W T J M O O
reverse prepend reverse shift copy Y X Z I Y , shift copy copy D C D	X Z I Y Y D D C
copy reverse reverse K I P	K I P
prepend reverse reverse reverse reverse Y K M V , prepend copy reverse J L D D X , echo prepend G Q Z N A , copy echo append reverse echo G F A , copy C F Q	A A F G C F Q Q G Q Z N A A X D D L J Y K M V
reverse echo prepend append Q I O P , W K O Q , B Y C	Q Q O K W P O I Q C Y B
reverse shift append T S M , append shift G Y R H W , shift G H L	T G L H G W H R Y M S
append G B D G , shift shift K V U I	G B D G U I K V
append append echo echo echo copy echo reverse I V L H S , append shift Z O X J , prepend echo L C N J D , reverse L R B Z U , B L G	S H L V I I I I I O X J Z U Z B R L L C N J D D B L G
prepend prepend copy Z N O C , append shift V C B O , shift Y E I X , echo reverse prepend Y H M D B , prepend copy G O T E , reverse G S T I	B D M H Y E T O G G S T I I C B O V E I X Y Z N O C
append prepend copy S N Q O D , W L C G , copy C Z L	W L C G S N Q O D C Z L
prepend shift W I F T , echo append T K M T , T U B S O	T K M T T U B S O O I F T W
shift prepend B Y Z , reverse C Z C N	C Z C B Y Z N
reverse append reverse reverse reverse shift I R C , prepend A F L , reverse echo V C I H H	L F A V C I H H H R C I
prepend copy append prepend F T I B M , L X E J K , T U D U W , copy reverse reverse prepend shift P W D J V , copy R B Q I	R B Q I W D J V P L X E J K F T I B M T U D U W
append copy echo copy append copy shift copy shift Q A Q , copy prepend echo reverse echo copy Y S S X C , C J O U F , reverse echo E M C H Q	Q Q A C J O U F C C X S S Y Y Y Q Q H C M E
reverse echo Y Z A Z S	S S Z A Z Y
append shift echo P V R A Y , reverse copy echo R C W Z	V R A Y Y P Z Z W C R
append shift echo echo K I F , V S R P	I F F F K V S R P
copy prepend N D K A Y , E Z C N F	E Z C N F N D K A Y
shift append reverse shift echo E U V S R , shift echo Z L Z B	R R S V U L Z B B Z E
shift shift F L C B	C B F L
copy append G E J S , append shift C J G K , W Y Q D	G E J S J G K C W Y Q D
append reverse copy copy echo Y C W G W , copy reverse reverse shift copy shift G N T X N	W W G W C Y T X N G N
copy reverse reverse Y E K	Y E K
shift prepend C T T B H , append prepend reverse echo echo L W S P , append echo reverse reverse shift W T G Y B , T P Z O W , prepend copy S C H E X , copy reverse shift K T Y Z	G Y B W W T P Z O W P P P S W L K Z Y T S C H E X C T T B H T
prepend echo reverse append A U U V D , X S S L K , append W G K M W , shift append reverse R A B B , reverse echo A I U O	W G K M W B A R O O U I A B K L S S X D V U U A A
prepend append D Q B P , G Z W K , echo echo C M A C K	C M A C K K K D Q B P G Z W K
prepend echo prepend reverse echo copy S V F , shift E K E , P X V	P X V K E E F F V S S
append shift shift Y V U A Q , copy shift C H Y A C	U A Q Y V H Y A C C
shift echo copy append echo echo F R E A , echo X D C W O	R E A A A X D C W O O O F
append reverse echo N E L F T , echo echo reverse P E P S	T T F L E N S P E P P P
prepend shift copy prepend Z C P N , O F P X J , copy shift reverse K C J B M	B J C K M F P X J Z C P N O
echo copy copy append reverse U M S Z , X P D V P	Z S M U X P D V P P
shift prepend append W G O D W , U U N I , shift shift H Q V T	T H Q W G O D W U U N I V
copy append reverse reverse T I O K Y , prepend S M Z R K , reverse reverse append H Y Q E , shift V E U T	T I O K Y H Y Q E E U T V S M Z R K
prepend F M C T , copy reverse reverse shift U I U L	I U L U F M C T
reverse append copy prepend N V Y V K , append G P J Z H , copy R L Y Q , W K V B	B V K W K V Y V N Q Y L R H Z J P G
reverse shift Y C A P	Y P A C
prepend append echo copy echo copy shift S O D A , echo copy reverse copy reverse C D L , prepend shift shift S R B G W , reverse X M C I V	V I C M X B G W S R O D A S S S C D L L
prepend copy Y X N Z E , copy shift C Q Y V V	Q Y V V C Y X N Z E
reverse echo prepend Q W I D , reverse echo reverse X O O	D D I W Q O O X X
prepend prepend shift U W T , echo copy copy M U E H , E R G Q F	E R G Q F M U E H H W T U
append reverse T E F M , B T I	M F E T B T I
prepend append W J N P , shift reverse W E F R T , append F U C R , reverse F W Z N	F U C R N Z W F W J N P R F E W T
prepend copy shift reverse M Q P O , shift reverse prepend copy F O G W , reverse R P X Y	G O F R P X Y W P Q M O
copy prepend append W E J Q X , shift Y D K K I , shift copy echo J T Z I	T Z I I J W E J Q X D K K I Y
append shift reverse copy I K E , T J J	K I E T J J
shift append copy reverse echo W P H L , prepend copy S M I J N , A Q S	L H P W A Q S S M I J N L
append N K T N , reverse echo reverse A F P U G	N K T N A A F P U G
append reverse shift P L F S X , copy reverse A Q N Q L	P X S F L L Q N Q A
append copy reverse reverse V D Y Y S , shift R F U A	V D Y Y S F U A R
append append Y P Y P T , reverse shift copy echo W K U Q , append reverse echo echo U V K D U , N M Z V G	Y P Y P T W Q Q U K U U U D K V U N M Z V G
append echo copy shift J C V D , append G A V U E , reverse M C F Q V	C V D J J G A V U E V Q F C M
prepend U I Z L , prepend reverse copy Q C D J , I M D D D	I M D D D J D C Q U I Z L
copy append prepend W G X Z , copy V Y Q , F J P	V Y Q W G X Z F J P
copy shift copy Y T N	T N Y
prepend Q A C X , shift copy reverse append R U V Y Y , D Y M T J	T M Y D Y Y V U R J Q A C X
shift shift reverse N X B Q P	B X N P Q
prepend reverse prepend reverse reverse R D R X S , shift J O P A , reverse N B G K P	P K G B N S X R D R J A P O
reverse copy append M D U , L X Z	Z X L U D M
append echo reverse copy echo copy S Y I H , append echo prepend N E M C Z , X J F O Q , copy reverse append shift G J X B K , J A N L O	H H I Y S S X J F O Q N E M C Z Z O L N A J G K B X J
shift shift echo prepend echo B Q R S , reverse Y W P F K	P W Y B Q R S S S K F
echo prepend append L H L R V , D J V K , copy G P U U Z	G P U U Z L H L R V D J V K K
append H Z T A , copy shift B J V I	H Z T A J V I B
append copy M O N R O , echo prepend M O C , copy F X L C X	M O N R O F X L C X M O C C
shift prepend copy reverse M E V A G , N I W X	I W X G A V E M N
reverse append reverse prepend reverse copy L Q X U M , echo P L M M G , reverse F I G I	F I G I P L M M G G M U X Q L
prepend reverse reverse reverse reverse echo A J S , prepend echo copy append reverse E L L , M I O P I , append copy E F C L Z , X J A	E F C L Z X J A L L E M I O P I I A J S S
prepend shift P O G , shift reverse J D V	D J V O G P
append shift reverse shift reverse shift L K O Z , reverse J B N B H	K O Z L H B N B J
echo prepend Q A J Y , copy Z R M H B	Z R M H B Q A J Y Y
reverse append append echo A L N A , U H T O Z , echo reverse E N Y V	E E N Y V Z O T H U A A N L A
reverse shift W M E H	W H E M
shift shift reverse shift prepend H Q M V Y , echo append S V Z H V , B J E J X	V M Q H X X J E J B V H Z V S Y
shift copy prepend reverse copy C N S , append reverse shift shift echo B D O C C , R H B R F	B C C C O R H B R F S N C D
shift shift S E Y	Y S E
copy reverse append shift W X I T , reverse copy H G S Y	H G S Y W T I X
shift prepend echo copy reverse Q Q H F , append reverse copy echo reverse N A Q , echo echo reverse H B A K	N A Q K A B H H H F H Q Q Q N
prepend U K W T , copy copy V P N R E	V P N R E U K W T
echo reverse echo K A U T R	R R T U A K K
append reverse shift W J W T W , append reverse reverse prepend echo S N R O P , P U X D , Q G B R	W W T W J P U X D S N R O P P Q G B R
copy reverse prepend copy copy I G Z , Y P W X F	Z G I F X W P Y
copy copy echo G J B N C	G J B N C C
append shift reverse Q I W X G , copy U U T G L	X W I Q G U U T G L
copy B K	B K
copy prepend reverse prepend I U K H R , K F X E , reverse copy Y K B M	M B K Y R H K U I E X F K
append reverse echo copy shift echo reverse N L F V V , W J X	V V N N L F V W J X
prepend reverse shift shift J W S M , prepend I I X Y Z , copy P F K D C	P F K D C I I X Y Z W J M S
shift H C S	C S H
shift shift append echo I A T E L , shift J C F Y Q	T E L L C F Y Q J I A
copy prepend append reverse W L B Y , O D D O J , L M O I	L M O I Y B L W O D D O J
echo reverse reverse append prepend C Z G T H , prepend Z A V H , A B Q H L , W Y R N	A B Q H L Z A V H C Z G T H W Y R N N
echo append shift reverse copy echo reverse copy Z N H , echo reverse prepend copy copy reverse shift N S S A O , reverse copy echo E Z Z	Z N H Z S S A O N E Z Z Z Z Z
echo copy reverse prepend echo echo T I H J W , reverse J U H F Y	W W W J H I T J U H F Y Y
append copy shift N Y U S M , copy shift prepend S B R K , prepend shift shift L Q F S F , copy reverse prepend copy E Q F K , echo D F R C	Y U S M N F Q E C C R F D F S F L Q S B R K K
prepend copy shift copy D J V , append echo reverse N T W S Y , reverse copy S E L T F	Y S W T N N F T L E S J V D
prepend prepend copy echo Y B G Q Z , copy reverse A V S X P , append copy shift shift N A N Q , echo S Z C V W	N Q N A S Z C V W W P X S V A Y B G Q Z Z
copy echo append prepend J P B R T , G L J , D H Q W P	G L J J P B R T D H Q W P P
